0.16881,-0.091308,-0.22089,-0.021622,-0.71349
0.16556,-0.091913,-0.22295,0.010472,-0.71567
0.16232,-0.092799,-0.22546,0.022269,-0.71258
0.15907,-0.093684,-0.22798,0.034065,-0.70948
0.15591,-0.094763,-0.22987,0.029343,-0.70149
0.15188,-0.096333,-0.23139,0.01823,-0.68924
0.14893,-0.097595,-0.23194,0.0036902,-0.67806
0.14645,-0.099114,-0.23093,-0.01354,-0.66633
0.14397,-0.10063,-0.22993,-0.030769,-0.65461
0.14231,-0.1025,-0.22763,-0.045311,-0.64513
0.14185,-0.10473,-0.2246,-0.054797,-0.63992
0.14139,-0.10696,-0.22157,-0.064284,-0.63472
0.14238,-0.10937,-0.21839,-0.069481,-0.63433
0.14337,-0.11178,-0.21521,-0.074678,-0.63394
0.14586,-0.11401,-0.21227,-0.078527,-0.63723
0.14961,-0.11557,-0.20969,-0.084456,-0.64187
0.15337,-0.11713,-0.20711,-0.090386,-0.6465
0.15801,-0.11758,-0.20477,-0.10045,-0.64997
0.16434,-0.11732,-0.20163,-0.11567,-0.6526
0.16937,-0.11647,-0.19933,-0.1292,-0.65337
0.17439,-0.11447,-0.19692,-0.14249,-0.65162
0.17941,-0.11247,-0.19452,-0.15578,-0.64987
0.18415,-0.10978,-0.19202,-0.16316,-0.64752
0.18848,-0.10705,-0.18958,-0.15911,-0.64736
0.19281,-0.10433,-0.18713,-0.15507,-0.64719
0.19674,-0.10216,-0.1849,-0.13664,-0.65165
0.20171,-0.099883,-0.18213,-0.10416,-0.66125
0.20523,-0.098593,-0.18021,-0.072617,-0.67124
0.20827,-0.098167,-0.1785,-0.033557,-0.68565
0.2113,-0.09774,-0.17679,0.0055036,-0.70006
0.21364,-0.09787,-0.17502,0.043809,-0.71615
0.21489,-0.098135,-0.17281,0.073201,-0.7306
0.21614,-0.0984,-0.17059,0.10259,-0.74505
0.21588,-0.09847,-0.16748,0.11784,-0.7552
0.21562,-0.09854,-0.16437,0.13309,-0.76534
0.21346,-0.098308,-0.15998,0.13355,-0.7701
0.20925,-0.097897,-0.15395,0.12297,-0.77011
0.20504,-0.097485,-0.14793,0.1124,-0.77012
0.199,-0.097131,-0.13999,0.097168,-0.76726
0.19035,-0.096858,-0.12794,0.079355,-0.76344
0.18314,-0.096756,-0.11788,0.065887,-0.75986
0.17581,-0.096926,-0.10553,0.05847,-0.75717
0.16848,-0.097095,-0.093191,0.051052,-0.75447
0.16231,-0.09736,-0.0786,0.050918,-0.75325
0.1585,-0.097432,-0.062055,0.056764,-0.75316
0.15468,-0.097503,-0.04551,0.062611,-0.75307
0.15402,-0.097125,-0.027645,0.07208,-0.75334
0.15536,-0.096262,-0.0038119,0.08563,-0.75339
0.15807,-0.095341,0.014435,0.096898,-0.75335
0.16371,-0.094,0.031985,0.1096,-0.75279
0.16935,-0.092658,0.049535,0.12231,-0.75224
0.17694,-0.091184,0.065442,0.13748,-0.75142
0.18524,-0.089905,0.079162,0.15669,-0.75082
0.19354,-0.088627,0.092882,0.17589,-0.75021
0.20132,-0.087789,0.10443,0.20013,-0.75016
0.2091,-0.08695,0.11598,0.22436,-0.75011
0.21543,-0.086632,0.12587,0.25336,-0.7506
0.21981,-0.086755,0.13485,0.28553,-0.75124
0.22419,-0.086877,0.14383,0.31771,-0.75189
0.22658,-0.08728,0.15251,0.35074,-0.75217
0.22876,-0.087882,0.16394,0.39345,-0.75201
0.22948,-0.088421,0.17246,0.42513,-0.75156
0.2291,-0.089039,0.18044,0.45397,-0.75035
0.22871,-0.089656,0.18842,0.48281,-0.74914
0.22786,-0.090389,0.1951,0.50814,-0.74751
0.2271,-0.091321,0.19978,0.52979,-0.746
0.22635,-0.092253,0.20446,0.55144,-0.7445
0.22611,-0.093437,0.20687,0.56923,-0.7436
0.22631,-0.095148,0.20899,0.5899,-0.74298
0.2268,-0.096556,0.20951,0.60335,-0.74292
0.22805,-0.098074,0.20906,0.61175,-0.74358
0.22929,-0.099592,0.20862,0.62016,-0.74424
0.23115,-0.10107,0.20831,0.62313,-0.74524
0.2334,-0.10238,0.20891,0.62115,-0.74613
0.23564,-0.10369,0.20951,0.61918,-0.74703
0.23798,-0.10481,0.21109,0.61389,-0.74751
0.24032,-0.10592,0.21268,0.6086,-0.748
0.24249,-0.10692,0.21457,0.60242,-0.74801
0.24422,-0.10793,0.21558,0.59769,-0.74773
0.24594,-0.10894,0.21658,0.59296,-0.74744
0.24701,-0.11007,0.21549,0.59085,-0.74718
0.24786,-0.11166,0.21205,0.58888,-0.7471
0.2481,-0.11292,0.20812,0.58866,-0.74714
0.24747,-0.11424,0.20133,0.5877,-0.74764
0.24683,-0.11556,0.19454,0.58675,-0.74815
0.2454,-0.11677,0.18561,0.58142,-0.74906
0.24344,-0.11769,0.17568,0.5685,-0.75017
0.24148,-0.1186,0.16576,0.55558,-0.75129
0.23941,-0.11913,0.15602,0.53364,-0.75231
0.23704,-0.1196,0.1439,0.49966,-0.75336
0.23537,-0.11974,0.13523,0.46979,-0.75401
0.23458,-0.11962,0.12802,0.4354,-0.75406
0.23379,-0.11949,0.12081,0.40102,-0.75411
0.23415,-0.11924,0.11495,0.36679,-0.75347
0.23562,-0.11901,0.11003,0.33717,-0.75211
0.23709,-0.11878,0.10511,0.30755,-0.75076
0.2393,-0.1186,0.1006,0.28548,-0.74874
0.24152,-0.11843,0.096091,0.2634,-0.74673
0.24383,-0.11826,0.091535,0.24959,-0.74411
0.24554,-0.11799,0.086635,0.24264,-0.74089
0.24724,-0.11771,0.081735,0.23569,-0.73768
0.24772,-0.11718,0.076371,0.23275,-0.73379
0.24726,-0.11624,0.068952,0.22853,-0.72791
0.24616,-0.11536,0.063155,0.22628,-0.72309
0.24343,-0.1141,0.057058,0.2219,-0.71693
0.24069,-0.11284,0.050961,0.21751,-0.71078
0.2365,-0.1112,0.044768,0.2093,-0.70269
0.23112,-0.10919,0.038732,0.19695,-0.69193
0.22574,-0.10718,0.032696,0.18459,-0.68117
0.21939,-0.1048,0.027098,0.169,-0.66696
0.21033,-0.10133,0.020177,0.14768,-0.64509
0.20309,-0.098537,0.015301,0.13059,-0.62672
0.19493,-0.09525,0.011381,0.114,-0.60377
0.18678,-0.091962,0.0074607,0.09742,-0.58081
0.17763,-0.088118,0.0046383,0.083072,-0.55326
0.1675,-0.083699,0.0029213,0.072015,-0.52166
0.15737,-0.07928,0.0012044,0.060958,-0.49005
0.14641,-0.074346,0.00045936,0.053417,-0.45542
0.13545,-0.069413,-0.00028569,0.045875,-0.4208
0.12399,-0.06411,-0.00030548,0.041327,-0.38461
0.11249,-0.058648,9.839e-05,0.038793,-0.3485
0.10099,-0.053186,0.00050226,0.036259,-0.31239
0.089948,-0.047804,0.0010418,0.03466,-0.27796
0.075927,-0.040883,0.0016679,0.032417,-0.23429
0.065799,-0.03581,0.002125,0.030886,-0.20284
0.056904,-0.03123,0.0023804,0.028938,-0.17529
0.048008,-0.026651,0.0026358,0.02699,-0.14775
0.040514,-0.022686,0.0026654,0.024535,-0.12456
0.034441,-0.019389,0.0025134,0.021767,-0.10577
0.028369,-0.016091,0.0023613,0.018999,-0.086976
0.023623,-0.013454,0.0021036,0.016229,-0.072284
0.018023,-0.010325,0.0017548,0.012782,-0.054959
0.014434,-0.0082933,0.0014665,0.010299,-0.043861
0.011802,-0.0067822,0.0012025,0.0082811,-0.035743
0.0091701,-0.0052712,0.00093838,0.006263,-0.027625
0.0072907,-0.0041836,0.00072706,0.0047623,-0.021858
0.00598,-0.0034233,0.00057481,0.0037327,-0.017866
0.0046692,-0.0026629,0.00042256,0.0027031,-0.013874
0.0037726,-0.0021442,0.00032202,0.0020464,-0.01117
0.002876,-0.0016255,0.00022148,0.0013898,-0.0084649
0.0017725,-0.0012449,-0.00050414,-0.00014314,-0.0068463
0.00084578,-0.0011025,-0.001449,-0.0019691,-0.0058968
